gratitude,admiration,curiosity,neutral,approval,confusion,annoyance,excitement,caring,relief,disappointment,joy,disgust,amusement,anger,disapproval,desire,surprise,remorse,love,optimism,grief,sadness,realization,embarrassment,fear,pride,nervousness
3.183351509505883e-05,0.000406716950237751,3.802013088716194e-05,0.9973419308662415,0.0002492350176908076,0.00014039834786672145,7.347320206463337e-05,4.5321809011511505e-05,0.00019918482576031238,3.1395502446684986e-05,8.220771997002885e-05,4.389255991554819e-05,3.6333211028249934e-05,4.530771548161283e-05,8.361729851458222e-05,2.0728553863591515e-05,2.1345245841075666e-05,5.803645035484806e-05,8.403956599067897e-05,1.8142825865652412e-05,0.00031509052496403456,5.0395923608448356e-05,4.128617001697421e-05,0.00042464444413781166,1.483765481680166e-05,3.2005718821892515e-05,5.9869937103940174e-05,1.0694820048229303e-05
8.962744323071092e-05,0.0003603721270337701,3.879408541251905e-05,0.9953721165657043,0.00015713449101895094,6.828602636232972e-05,0.00011716419976437464,0.00035749629023484886,7.107629062375054e-05,9.944074918166734e-06,0.00023742126359138638,0.00024771838798187673,3.6691129935206845e-05,0.00027568626683205366,3.056906280107796e-05,4.6132779971230775e-05,7.397294393740594e-05,0.00024447403848171234,5.784719542134553e-05,2.3015334591036662e-05,0.0003272182366345078,6.284069968387485e-05,0.00012173776485724375,0.0015279831131920218,7.330490007007029e-06,1.025174333335599e-05,1.7263879271922633e-05,9.800481166166719e-06
0.0001206216256832704,0.00034672862966544926,0.7549914717674255,0.23723182082176208,0.00036261501372791827,0.004444560036063194,0.0003316788061056286,0.0002038237580563873,7.270325295394287e-05,8.611896191723645e-06,0.00020981664420105517,9.117031004279852e-05,4.3636158807203174e-05,0.00018144839850720018,7.812352851033211e-05,5.1383711252128705e-05,0.00037395855179056525,0.0004740784643217921,5.0713690143311396e-05,3.544271021382883e-05,9.104363562073559e-05,1.283057554246625e-05,0.00011567082401597872,3.835228199022822e-05,1.2388176401145756e-05,1.609902574273292e-05,2.239928335256991e-06,7.0027645051595755e-06
0.00011521478882059455,0.0005054249777458608,1.9287404938950203e-05,0.9954137206077576,0.0003347111342009157,4.758755676448345e-05,5.3210525948088616e-05,0.00014606925833504647,0.0006908666109666228,5.120555215398781e-05,0.0004128561122342944,0.0005251715192571282,2.6116571461898275e-05,0.00021077788551338017,3.4110671549569815e-05,0.00011807443661382422,7.02139877830632e-05,8.246453944593668e-05,0.00024144243798218668,8.369266288354993e-05,0.00017025160195771605,0.00012597735621966422,0.00018864117737393826,0.00022019022435415536,1.1964589248236734e-05,4.1835020965663716e-05,3.5766362998401746e-05,2.3150800188886933e-05
0.00022713158978149295,0.0009875362738966942,0.0003885654150508344,0.8731861710548401,0.0034910179674625397,0.00020200308063067496,0.00022689304023515433,4.405835352372378e-05,0.11349744349718094,0.00011839190119644627,0.0004281920555513352,0.00015253896708600223,2.4013692382141016e-05,2.5498797185719013e-05,0.0002571500663179904,9.064661571756005e-05,0.00014811201253905892,5.093891013530083e-05,0.0002919165708590299,0.00029364184592850506,0.005216116085648537,0.00012323788541834801,0.00025162738165818155,0.00013848795788362622,5.638903985527577e-06,0.00011211042146896943,3.971738351538079e-06,1.6898502508411184e-05
1.4890157217450906e-05,6.400747952284291e-05,3.463637040113099e-05,0.9972797632217407,0.0002621079911477864,0.00010036330786533654,0.0011177628766745329,1.158734448836185e-05,5.3128016588743776e-05,3.4380509532638825e-06,0.0001894130982691422,1.5504487237194553e-05,2.308600232936442e-05,6.583160575246438e-05,9.766194853000343e-05,0.00013052881695330143,5.322594734025188e-05,6.012020094203763e-06,2.07202865567524e-05,1.2739857993437909e-05,0.00025991155416704714,2.8012666462018387e-06,7.57864472689107e-05,7.277406984940171e-05,3.787859213844058e-06,1.414401504007401e-05,2.5482120236119954e-06,1.1810318937932607e-05
3.409320197533816e-05,0.00012442111619748175,8.487258310196921e-05,0.1858288198709488,0.00038945095730014145,0.0004689577908720821,0.0013037488097324967,0.0009998709429055452,0.0003747188893612474,7.858733442844823e-05,0.002056310884654522,0.00010833568376256153,0.0018172997515648603,0.00030384407727979124,0.0008146630134433508,0.00035375705920159817,0.000612245814409107,0.0010597915388643742,0.00020400517678353935,0.0011859993683174253,0.0005109868943691254,0.00022811505186837167,0.0021488252095878124,0.0009753555641509593,0.0003336935769766569,0.7823522090911865,0.00011241185711696744,0.015134761109948158
1.7436312191421166e-05,0.0009815945522859693,4.7267934860428795e-05,0.9842676520347595,0.0004370464594103396,0.00015196006279438734,0.002405545674264431,7.227309833979234e-05,0.0001390931138303131,2.1990499590174295e-05,0.0002779802889563143,4.86561402794905e-05,0.0047209798358380795,0.0001790284732123837,0.004384642466902733,0.0003437115519773215,8.922602864913642e-05,2.3952969058882445e-05,6.529017991852015e-05,0.00018848392937798053,0.0003059355076402426,2.024036984948907e-05,0.00012766798317898065,8.849191362969577e-05,0.00010905181261477992,0.00038356598815880716,6.62319507682696e-05,3.50581067323219e-05
0.010675922967493534,0.0016548135317862034,0.00016156020865309983,0.9477748274803162,0.002813799772411585,0.0009204040397889912,0.0003828819317277521,0.0001154504279838875,0.001441138912923634,0.001097438158467412,6.534130807267502e-05,0.0026282158214598894,0.00017200814909301698,0.0010533130262047052,9.647734259488061e-05,0.00019354747200850397,0.0004627094021998346,5.7971843489212915e-05,0.00013772731472272426,2.5631523385527544e-05,0.027356231585144997,6.124570791143924e-05,3.539073441061191e-05,0.000416538561694324,2.287428651470691e-05,2.1899269995628856e-05,0.00012967224756721407,2.497891000530217e-05
8.57532795635052e-05,0.0016319898422807455,0.00040374521631747484,0.4033280909061432,0.006452775094658136,0.0016665492439642549,0.003914279863238335,0.00013178518565837294,0.0004743613535538316,6.570581899723038e-05,0.0010385963832959533,5.7122906582662836e-05,0.000486429053125903,0.00013942006626166403,0.5714743733406067,0.001087459153495729,0.0001549186563352123,0.00018609059043228626,0.0002885682915803045,0.0005449299933388829,0.004249261226505041,0.000477174180559814,0.000642776838503778,0.00045755828614346683,4.3666615965776145e-05,0.00010361591557739303,0.0003348335740156472,7.808289228705689e-05
0.00035795121220871806,0.0003773667849600315,0.0001540643279440701,0.6960335373878479,0.10065676271915436,0.00012039506691507995,0.0008847566787153482,0.0005302553763613105,0.0030595273710787296,0.0006493207183666527,0.06843771785497665,0.0025730999186635017,9.234189928974956e-05,5.941233393969014e-05,3.636773180915043e-05,0.00025541678769513965,0.001516203861683607,0.0005694064311683178,0.0014652624959126115,0.0006950875394977629,0.01811828650534153,0.00011162985174451023,0.007190486416220665,0.09522019326686859,7.40926552680321e-05,0.00013460211630444974,4.800124224857427e-05,0.0005784896784462035
6.956354354770156e-06,1.6962050722213462e-05,7.222621206892654e-06,4.589749005390331e-05,2.9616103347507305e-05,2.1270960132824257e-05,7.559153164038435e-05,7.768023351673037e-06,7.629055471625179e-05,1.78336922544986e-05,0.00015260986401699483,6.3101565501710866e-06,0.0002141095174010843,2.6354651708970778e-05,0.00018054796964861453,7.638207171112299e-05,2.2059670300222933e-05,1.7963675418286584e-05,1.8713482859311625e-05,9.723804396344349e-05,2.90501193376258e-05,7.462314533768222e-05,0.00031240639509633183,1.2916261766804382e-05,3.2088864827528596e-05,0.9976828098297119,8.692001756571699e-06,0.0007296492112800479
4.2428750020917505e-05,0.0003397243854124099,0.0001131292010541074,0.997016429901123,0.0003228485002182424,0.0002792643790598959,6.587807729374617e-05,0.00010658980318112299,2.928017966041807e-05,5.763465196650941e-06,7.304908649530262e-05,4.892324432148598e-05,1.9345359760336578e-05,0.0002654388081282377,9.682951349532232e-05,0.00014194371760822833,0.00028331391513347626,3.436256884015165e-05,9.494480036664754e-05,3.390550409676507e-05,0.00036330707371234894,2.83989793388173e-05,7.814646960468963e-05,4.58827598777134e-05,8.071939191722777e-06,1.3061454410490114e-05,3.6939734854968265e-05,1.282556877413299e-05
0.0001814616989577189,0.008197548799216747,0.0008790811407379806,0.0959990918636322,0.007477276027202606,0.00018578724120743573,0.0008890283643268049,0.8703888058662415,0.00032689652289263904,0.00026945737772621214,4.046027606818825e-05,0.004047580994665623,0.00027153504197485745,0.003192355390638113,0.0004768333747051656,5.8445610193302855e-05,0.00017982919234782457,0.002389950444921851,5.827852146467194e-05,6.658396887360141e-05,0.000704000354744494,1.9789749785559252e-05,2.5164821636280976e-05,0.0004003538051620126,0.00016749619680922478,0.0005888841697014868,0.0010284687159582973,0.0014894010964781046
0.0001830366236390546,0.0007037500035949051,0.00014980060223024338,0.9965007305145264,0.00044796260772272944,0.0003106318472418934,4.372148760012351e-05,7.666185410926118e-05,8.745628292672336e-05,2.4194558136514388e-05,5.204424087423831e-05,0.0004418671305757016,1.9488599718897603e-05,0.00033384113339707255,1.9956734831794165e-05,6.0464102716650814e-05,8.2011116319336e-05,2.319242230441887e-05,3.455334444879554e-05,2.5680659746285528e-05,0.00026375960442237556,1.2330695426499005e-05,2.230354948551394e-05,4.29217834607698e-05,5.27154816154507e-06,1.0757691597973462e-05,1.558350595587399e-05,6.05501736572478e-06
8.384678949369118e-05,0.0018710141303017735,0.016209999099373817,0.9779713749885559,0.00046021610614843667,0.00150766980368644,0.00025529705453664064,7.385268690995872e-05,0.00010389700764790177,8.338186489709187e-06,0.00011933282803511247,6.748197483830154e-05,4.047214315505698e-05,0.0003378207329660654,0.00014221773017197847,2.7771166060119867e-05,0.00017067282169591635,4.327706483309157e-05,6.000242865411565e-05,4.453268411452882e-05,0.00020697491709142923,1.393870115862228e-05,0.00010041848145192489,2.0030347513966262e-05,7.393693522317335e-06,4.136546340305358e-05,5.083303221908864e-06,5.75283547732397e-06
0.00012499751755967736,0.00034713157219812274,2.4084423785097897e-05,0.18103814125061035,0.0016438671154901385,0.00012050117220496759,0.7453032732009888,2.7490645152283832e-05,0.000266580464085564,0.00015724472177680582,0.008097515441477299,6.160223711049184e-05,0.030000809580087662,0.0001096906780730933,0.021304680034518242,0.0036211598198860884,0.00010760426084743813,4.176177390036173e-05,8.682130282977596e-05,3.524815838318318e-05,0.0008226997451856732,6.218418548087357e-06,0.0001367396180285141,0.0035759257152676582,0.0020363102667033672,0.00013732600200455636,0.0005911773187108338,0.00017346673121210188
3.170124546159059e-05,0.00018627132521942258,1.6682426576153375e-05,0.9977197051048279,0.0003365660086274147,5.6457189202774316e-05,0.00014663430920336396,1.2741271348204464e-05,0.00017785798991099,8.018940206966363e-06,0.00021257722983136773,2.010565913224127e-05,2.891828989959322e-05,5.343169323168695e-05,8.009558223420754e-05,0.0002798587374854833,4.0203634853241965e-05,7.326263130380539e-06,0.00010526859841775149,3.0574523407267407e-05,0.00012376387894619256,2.241954098280985e-05,0.00017167961050290614,8.177048584911972e-05,5.910760592087172e-06,2.695761577342637e-05,6.931242296559503e-06,9.490893717156723e-06
0.1679655909538269,0.1114976704120636,0.004639813210815191,0.025868048891425133,0.026512695476412773,0.0021598548628389835,0.0010996607597917318,0.007375691086053848,0.06190776079893112,0.004701649770140648,0.0004970726440660655,0.007274257950484753,0.001274833339266479,0.0003417265834286809,0.002524461131542921,0.0004180465766694397,0.27974066138267517,0.00039871170883998275,0.0012607725802809,0.2212207317352295,0.061277296394109726,0.002282437402755022,0.0002400563971605152,0.00035151353222317994,0.0006136313895694911,0.002935955999419093,0.0030348924919962883,0.0005845558480359614
0.0005934795481152833,0.003792837727814913,3.4228869481012225e-05,0.9520060420036316,0.03387802466750145,7.147992437239736e-05,0.00016353321552742273,0.0024932974483817816,0.0003745251742657274,5.7333611039211974e-05,0.00027505989419296384,0.000447397178504616,7.308114436455071e-05,6.915489939274266e-05,0.00046849006321281195,0.0003997059538960457,0.0001464259112253785,0.00011882825492648408,0.00014302658382803202,0.0023473871406167746,0.0008514281362295151,8.430846355622634e-05,7.131297024898231e-05,0.0007290839566849172,1.3733635569224134e-05,5.7074859796557575e-05,0.00017982222198043019,5.9914869780186564e-05
0.0011734114959836006,0.09543676674365997,0.00011395030014682561,0.8810563683509827,0.0009819496190175414,0.00015323732804972678,0.0002644786436576396,0.00048077458632178605,0.00025223588454537094,6.354961806209758e-05,0.00021282526722643524,0.0005335459136404097,0.00035418756306171417,0.00145190570037812,0.0003219040809199214,0.0005593945388682187,0.00600193627178669,0.00013255642261356115,0.00020535792282316834,0.00023850033176131546,0.008957605808973312,0.00025151792215183377,8.739955956116319e-05,0.00019594065088313073,6.176792521728203e-05,3.588824256439693e-05,0.0004108317953068763,1.0160453712160233e-05
2.6911213353741914e-05,0.00018125743372365832,3.3833435736596584e-05,0.9960346817970276,0.0006532777333632112,6.616210157517344e-05,0.00013511981524061412,1.1791604265454225e-05,0.0001905311073642224,1.3718253285333049e-05,0.000768765457905829,1.806876389309764e-05,2.9086220820317976e-05,2.9560946131823584e-05,7.01067183399573e-05,0.0006242093513719738,3.653058593044989e-05,1.412645087839337e-05,9.090012463275343e-05,3.518949597491883e-05,8.157658885465935e-05,3.330616527819075e-05,0.0006064994959160686,0.00011122148862341419,7.125377123884391e-06,6.799073162255809e-05,5.784637323813513e-06,2.2686790543957613e-05
4.961225567967631e-05,0.00011673005792545155,0.00967432837933302,0.9809504747390747,0.0011607029009610415,0.00034584273817017674,0.0003157668688800186,0.0001536499330541119,0.0049750590696930885,1.4922592527000234e-05,0.00016080061323009431,0.0001623956486582756,2.4462209694320336e-05,6.0531736380653456e-05,6.177885370561853e-05,3.964512870879844e-05,0.00013757782289758325,0.00010572538303676993,8.472166518913582e-05,0.00011385486141080037,0.0002481881238054484,4.857153908233158e-05,0.0006236043409444392,0.0002269144606543705,5.690983925887849e-06,0.00010118669888470322,1.7441110458094045e-06,3.550700785126537e-05
0.0035858445335179567,0.0010061317589133978,0.007156453561037779,0.9554674029350281,0.003785267472267151,0.007018483709543943,7.510448631364852e-05,0.0011293853167444468,0.00019853121193591505,0.00032194782397709787,0.0002933401265181601,0.01715797185897827,5.3528357966570184e-05,0.0010178450029343367,2.9556344088632613e-05,0.0001008824328891933,0.0001759578299243003,0.0003288860316388309,8.195132249966264e-05,0.0002521222922950983,0.000252163881668821,4.618421371560544e-05,6.19722850387916e-05,0.0002168491919292137,2.388638495176565e-05,3.579907934181392e-05,7.27087099221535e-05,5.385447002481669e-05
0.02864474430680275,0.0012041764566674829,0.0007683172589167953,0.440908282995224,0.14535997807979584,0.0004035146557725966,0.0007460854831151664,0.12935523688793182,0.1262727975845337,0.02436874434351921,0.0006114373682066798,0.04727769270539284,0.000132223212858662,0.0002796142653096467,0.00016867442172951996,0.0004471846914384514,0.00040889144293032587,0.0020906184799969196,0.0007183588459156454,0.00027215518639422953,0.02433629520237446,0.00033989534131251276,0.0003199043567292392,0.012728741392493248,0.00010815978021128103,0.002048472873866558,0.0006281051319092512,0.009051738306879997
0.007415596395730972,0.0025502117350697517,0.2747545540332794,0.4658164978027344,0.0007029111729934812,0.10076527297496796,0.0008563848678022623,0.0007671439670957625,0.010177118703722954,0.00013954151654615998,0.0036676989402621984,0.00021078428835608065,0.001438890933059156,0.0010600583627820015,0.002361222868785262,0.0008016233914531767,0.0059995828196406364,0.0005048605380579829,0.0880444198846817,0.012285703793168068,0.0008866931893862784,0.0019079913618043065,0.010234159417450428,0.0002940091653726995,0.003006857354193926,0.0030171466059982777,0.00014692799595650285,0.0001861416967585683
0.4014550745487213,0.0034632054157555103,0.009846637025475502,0.3615589439868927,0.001973695820197463,0.0014053531922399998,0.0010380197782069445,0.05762745067477226,0.05720604956150055,0.006045476067811251,0.001127672498114407,0.08178238570690155,0.0002515409723855555,0.0005347955157049,0.00040106874075718224,0.00017521738482173532,0.0009947471553459764,0.0017980114789679646,0.0010143618565052748,0.00030046020401641726,0.006521057803183794,0.0007008427637629211,0.0005455291247926652,0.0007807192741893232,7.353081309702247e-05,0.0007210192270576954,0.00021913478849455714,0.0004379645106382668
0.0006031892262399197,0.00023561596754007041,0.00014393578749150038,0.9946209192276001,0.000837904226500541,0.00032972689950838685,0.0002153905516024679,2.6399049602332525e-05,0.00029827485559508204,7.103334064595401e-05,4.7544810513500124e-05,4.7299057769123465e-05,2.4303735699504614e-05,2.8799428037018515e-05,0.00011646618077065796,0.00010328216740163043,0.00020740809850394726,1.2240772775840014e-05,6.966461660340428e-05,9.725893505674321e-06,0.001771721406839788,1.70344010257395e-05,2.2087480829213746e-05,7.949935388751328e-05,5.014910129830241e-06,1.4064356037124526e-05,3.0473078368231654e-05,1.0995046977768652e-05
8.336993050761521e-05,0.004005924332886934,4.354991688160226e-05,0.9929131865501404,0.0005538901314139366,5.999804852763191e-05,7.704305608058348e-05,0.00012327222793828696,8.061201515374705e-05,1.0756891242635902e-05,8.746955427341163e-05,0.00036969396751374006,5.6371867685811594e-05,0.000923424493521452,4.416701995069161e-05,0.00010542203381191939,3.7284909922163934e-05,2.0424191461643204e-05,5.7297122111776844e-05,6.578927423106506e-05,0.00010745762119768187,1.698255982773844e-05,5.768970731878653e-05,5.119205161463469e-05,9.482998393650632e-06,1.7293694327236153e-05,1.6555382899241522e-05,4.425993211043533e-06
0.000127613267977722,0.015207601711153984,0.0015047843335196376,0.3740619421005249,0.598747730255127,0.00037534834700636566,0.0002599804720375687,0.0001969331206055358,0.0004600943357218057,0.0002086856256937608,0.0001081405789591372,0.0009118621819652617,0.00018030471983365715,6.813956861151382e-05,5.5474632972618565e-05,0.0004572334582917392,0.0005903777782805264,1.29173995446763e-05,2.1293983081704937e-05,0.002141170669347048,0.0022943271324038506,1.582066215632949e-05,6.428350025089458e-05,0.001766980392858386,7.247469056892442e-06,8.794006134849042e-05,2.173738175770268e-05,4.3952320993412286e-05
0.015805797651410103,0.020804233849048615,4.916684702038765e-05,0.8434411287307739,0.028853846713900566,5.264344872557558e-05,0.002368349814787507,0.0003622329677455127,0.03629351034760475,0.0023040359374135733,0.0056948428973555565,0.000729217252228409,0.0013996083289384842,0.0006675576441921294,0.0012967671500518918,0.009644482284784317,0.00028337829280644655,0.0002022804255830124,0.002545042196288705,0.00012872142542619258,0.02024368941783905,0.001569122658111155,0.00352215557359159,0.0007795902783982456,7.009597175056115e-05,0.0006827121251262724,0.00012069250806234777,8.508298924425617e-05
0.0002397157804807648,0.0002877840306609869,0.0015732547035440803,0.9875094294548035,0.002067363588139415,0.0007763992180116475,0.0015831122873350978,0.0027254344895482063,0.0004221197450533509,3.19566170219332e-05,9.46895670494996e-05,0.0007129115401767194,3.6529552744468674e-05,0.0002062134153675288,0.0003698994987644255,4.847911259275861e-05,2.9839216949767433e-05,0.00020751194097101688,3.7844936741748825e-05,9.437196422368288e-05,0.000358164485078305,1.3327676242624875e-05,6.748617306584492e-05,0.0003647300763987005,6.905990630912129e-06,7.191652548499405e-05,1.4394968275155406e-05,4.8282188799930736e-05
3.657425259007141e-05,0.00016814256377983838,0.00017754755390342325,0.9667125940322876,0.0008862008689902723,0.00019711643108166754,0.0002981454599648714,0.000451447645900771,6.094084892538376e-05,2.144869176845532e-05,0.0004197117523290217,6.277950888033956e-05,5.3954663599142805e-05,0.00010736564581748098,1.770917333487887e-05,0.00010433153511257842,0.0005727704847231507,0.0007322004530578852,0.00010415379074402153,2.5428209482925013e-05,0.007203145418316126,2.954600495286286e-05,8.491102198604494e-05,0.0213241558521986,4.5892946218373254e-05,2.414141272311099e-05,3.548585300450213e-05,4.2101000872207806e-05
0.00016294234956149012,0.007561944425106049,6.90529850544408e-05,0.9863021373748779,0.0016614145133644342,3.0337001589941792e-05,0.0006665069959126413,0.0005780797800980508,0.00017695542192086577,2.8687318263109773e-05,0.00011085791629739106,7.202965207397938e-05,9.566324297338724e-05,0.0002443776174914092,0.0008365485700778663,5.184135079616681e-05,5.190674710320309e-05,7.136981730582193e-05,5.5417516705347225e-05,3.575680239009671e-05,0.0009174125734716654,1.680440800555516e-05,3.587084574974142e-05,5.789164060843177e-05,1.4716494661115576e-05,2.551858233346138e-05,5.523247818928212e-05,1.2733367839246057e-05
0.00016336163389496505,0.0006661983788944781,0.8148488402366638,0.16439111530780792,0.01388099230825901,0.002124322345480323,0.0002787598641589284,0.0003585578815545887,5.379887079470791e-05,5.0394250138197094e-05,0.0003458572318777442,0.0001490331196691841,6.086114444769919e-05,6.380705599440262e-05,4.95873209729325e-05,7.541014201706275e-05,0.0004441512865014374,0.000561447290237993,7.950805593281984e-05,3.254976400057785e-05,0.0006676678895018995,2.2098391127656214e-05,0.00020301951735746115,0.00035237270640209317,1.6361664165742695e-05,2.8279075195314363e-05,7.256955086631933e-06,2.4248978661489673e-05
0.0002272765414090827,0.0002249959361506626,0.9494647979736328,0.039090681821107864,0.0005758921033702791,0.008575031533837318,8.471040928270668e-05,0.000143668323289603,7.245969754876569e-05,2.426743958494626e-05,3.722947440110147e-05,5.966446042293683e-05,2.9326973162824288e-05,8.954713848652318e-05,3.883921817759983e-05,2.9990360417286865e-05,0.0005681772017851472,0.00021292925521265715,0.00011236699356231838,3.336639565532096e-05,0.0001603919517947361,1.919732676469721e-05,4.836237712879665e-05,3.530774120008573e-05,1.4237806681194343e-05,1.6348294593626633e-05,3.7816705571458442e-06,7.127337084966712e-06
0.0015543444314971566,0.5287057757377625,4.143017577007413e-05,0.3892967104911804,0.002041418803855777,9.294076880905777e-05,0.0011229550000280142,0.005183360539376736,0.0002487597521394491,0.0005032060435041785,0.00040817572153173387,0.006277221720665693,0.0012097943108528852,0.031097732484340668,0.00046742873382754624,0.000560151063837111,0.0012977217556908727,0.0008978320402093232,0.0005274474970065057,0.00045999366557225585,0.009022638201713562,0.0002834215702023357,8.841936505632475e-05,0.002317072357982397,0.0007365019991993904,0.00012651545694097877,0.015388273634016514,4.278658889234066e-05
0.009404654614627361,0.0008975245873443782,0.00017225243209395558,0.6187017560005188,0.00408413028344512,0.0001378337328787893,0.0021987406071275473,0.00012574775610119104,0.03634149953722954,0.0023130837362259626,0.0006712694303132594,0.01116139255464077,0.0005668691010214388,0.0002682580379769206,0.00034101007622666657,0.0003562752972356975,0.006146156694740057,8.375983452424407e-05,0.00041110525489784777,0.0002613687247503549,0.3036796748638153,7.305551116587594e-05,0.00016488926485180855,0.0010596135398373008,0.00012281149975024164,4.306779010221362e-05,0.00015385737060569227,5.838524521095678e-05
0.0007615149370394647,0.0007274848758243024,0.013905172236263752,0.0007698947447352111,0.00029415698372758925,0.014046776108443737,0.0003635832399595529,0.01123559195548296,0.0016687982715666294,9.605011291569099e-05,0.00047113109030760825,0.007086256984621286,0.000308232702082023,0.024564113467931747,0.0007406964432448149,0.0008244913769885898,0.015302765183150768,0.3999503254890442,0.00046401863801293075,0.4116615355014801,0.0009087187936529517,0.021135101094841957,0.001706896466203034,0.06641741842031479,0.0018339731032028794,0.0015107907820492983,0.0005344946403056383,0.0007099562790244818
5.913362110732123e-05,0.00010699508857214823,0.00010752280650194734,0.9919173121452332,0.0009808173635974526,0.0010122850071638823,0.00023974987561814487,4.287628689780831e-05,6.413671144400723e-06,1.1332279427733738e-05,6.831066275481135e-05,6.306350405793637e-05,2.3290544049814343e-05,0.0013134735636413097,1.795704520191066e-05,4.789581726072356e-05,0.00011191130761289969,7.842230115784332e-05,3.040848059754353e-05,9.392317224410363e-06,0.0006231018924154341,9.781825610843953e-06,3.892212771461345e-05,0.0029987446032464504,1.3100107025820762e-05,4.445667400432285e-06,3.554829891072586e-05,2.7793930712505244e-05
2.756933099590242e-05,0.000443027529399842,6.390237103914842e-05,0.019326943904161453,0.0005083736032247543,0.0005417351494543254,0.0023715251591056585,4.110820373171009e-05,0.00021446202299557626,3.021420161530841e-05,0.00023130059707909822,1.699483982520178e-05,0.0006947705405764282,0.00012571492698043585,0.9721208810806274,0.0007346260827034712,3.361543349456042e-05,0.00013684399891644716,0.00010879845649469644,0.00023112882627174258,0.0007049928535707295,0.0002976329706143588,0.00014088083116803318,6.668982678093016e-05,0.0001247683831024915,0.00019965312094427645,0.0004122932441532612,4.957082637702115e-05
0.0002611640375107527,0.0010961750522255898,0.7111026644706726,0.25618329644203186,0.00031742602004669607,0.02466409280896187,0.0007325857877731323,0.0003409581840969622,9.732021135278046e-05,1.7329466572846286e-05,0.00017346523236483335,0.00010614380153128877,6.058323197066784e-05,0.0006446869228966534,0.0017467307625338435,5.182807944947854e-05,0.00017317001766059548,0.0016357895219698548,8.12075159046799e-05,7.984915282577276e-05,0.0001350967795588076,6.0158905398566276e-05,0.00011670876119751483,3.1668187148170546e-05,1.9191962564946152e-05,4.815922147827223e-05,8.995614734885748e-06,1.34803549372009e-05
6.708077125949785e-05,0.00023961708939168602,3.593137444113381e-05,0.008477427996695042,8.955160592449829e-05,0.00011692001135088503,0.03869478031992912,8.482133853249252e-05,0.0005189112853258848,0.0001455019519198686,0.0009521457250230014,7.01893659424968e-05,0.10845896601676941,0.0006374645163305104,0.804452121257782,0.0013826487120240927,9.294378833146766e-05,0.0001002779245027341,0.00024160515749827027,0.0001588552404427901,0.00040283467387780547,0.00012825962039642036,0.0002824958646669984,0.00017865735571831465,0.0280893724411726,0.0013734131352975965,0.004203291609883308,0.0003240576770622283
0.00013089003914501518,0.00013137314817868173,0.5028175115585327,0.40028607845306396,0.00039745704270899296,0.09304959326982498,0.0002908094902522862,0.0001482717489125207,5.1817336498061195e-05,1.2381899978208821e-05,0.00011219529551453888,8.7153741333168e-05,2.1974678020342253e-05,0.0009233445744030178,8.158163109328598e-05,5.492781929206103e-05,0.00015837681712582707,0.0007209412869997323,8.634909318061545e-05,5.0130922318203375e-05,8.64671019371599e-05,2.0192157535348088e-05,8.915775833884254e-05,9.640803909860551e-05,2.4182685592677444e-05,3.2205400202656165e-05,6.256980668695178e-06,3.196098987245932e-05
0.00017369574925396591,0.0006716307834722102,0.0024435275699943304,0.008000786416232586,0.0003677245695143938,0.006197599694132805,0.05400032550096512,0.001167262438684702,0.0008141642319969833,0.00030018918914720416,0.000921043858397752,9.46286745602265e-05,0.135137140750885,0.0013605940621346235,0.5628378987312317,0.001719899708405137,0.0004444916557986289,0.016764560714364052,0.0003012618108186871,0.0005649214144796133,0.0087678711861372,0.0013061915524303913,0.0008816603221930563,0.0009209432755596936,0.0058785658329725266,0.183766171336174,0.001360658323392272,0.0028345820028334856
0.00018301833188161254,0.004681881051510572,5.955504093435593e-05,0.9803342223167419,0.0007476639584638178,0.00023234167019836605,0.00032513795304112136,5.558010525419377e-05,0.0006823042058385909,5.715517181670293e-05,9.709228470455855e-05,4.605156937032007e-05,3.85710627597291e-05,0.00014978719991631806,0.0004152128240093589,0.0001268745691049844,0.0003864295140374452,2.8692542400676757e-05,0.00020639863214455545,4.864483344135806e-05,0.010710026137530804,5.614834662992507e-05,3.0742059607291594e-05,9.454791870666668e-05,2.00533486349741e-05,2.7884443625225686e-05,0.00014487860607914627,1.312878703174647e-05
0.00017651465896051377,0.0001826800435082987,8.095808880170807e-05,0.019834764301776886,0.009092038497328758,0.00048202634206973016,0.0015763096744194627,5.356430119718425e-05,3.129268952761777e-05,2.6149906261707656e-05,0.022627348080277443,3.75899180653505e-05,0.0004700580320786685,6.335677608149126e-05,0.0002541966096032411,0.9320326447486877,5.485986184794456e-05,0.00011232405813643709,0.0005170535296201706,0.0001600086543476209,0.00034358998527750373,3.319931784062646e-05,0.0014827505219727755,0.009662480093538761,0.0004305513284634799,9.135931031778455e-05,1.138707830250496e-05,7.884518709033728e-05
0.0002495253283996135,0.000385152903618291,9.42273109103553e-05,0.0935584306716919,0.0006531361723318696,0.0001010779378702864,0.0003856504044961184,2.7263351512374356e-05,0.8992434740066528,0.001064793555997312,0.0002135730319423601,0.0001703459129203111,2.8029251552652568e-05,1.65347501024371e-05,0.0002181004820158705,0.00012827360478695482,0.00011298503522993997,4.644694126909599e-05,0.00038194048102013767,4.9867096095113084e-05,0.001910306396894157,0.00021104136249050498,0.00021162199846003205,0.00022126435942482203,1.3032736205786932e-05,0.00023004102695267648,1.449121191399172e-05,5.93942531850189e-05
